,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,nuclear,oil,solar,wind,unknown
15992,2021-10-28 08:00:00+00:00,374.35,20950,94071,21026,88,4866,32039,1456,25276,56900,1879
15993,2021-10-28 09:00:00+00:00,359.07,20884,93030,19097,88,4580,32029,1172,47890,45818,1879
15994,2021-10-28 10:00:00+00:00,346.37,20892,92020,17397,88,4343,31964,1194,64460,39164,1873
15995,2021-10-28 11:00:00+00:00,332.93,20934,89724,16451,88,4539,31899,1646,75044,37439,1833
15996,2021-10-28 12:00:00+00:00,329.78,20771,88843,15849,88,4590,31869,1796,76095,37784,1826
15997,2021-10-28 13:00:00+00:00,341.22,20731,89772,15798,88,4344,31857,1794,67580,37320,1824
15998,2021-10-28 14:00:00+00:00,365.42,20926,91612,16631,88,4549,31845,1793,48577,38377,1820
15999,2021-10-28 15:00:00+00:00,397.93,21008,93020,17955,88,4516,31824,1521,22057,42729,1819
16000,2021-10-28 16:00:00+00:00,401.1,21008,93179,19752,88,4107,31819,1172,2568,59370,1839
16001,2021-10-28 17:00:00+00:00,367.64,21163,91699,19852,88,4325,31708,1245,1,81793,1847
16002,2021-10-28 18:00:00+00:00,346.21,21222,88856,18716,88,4202,31380,1572,0,94137,1757
16003,2021-10-28 19:00:00+00:00,332.34,21258,84514,17698,88,4285,31217,1571,0,98259,1613
16004,2021-10-28 20:00:00+00:00,322.17,21164,79383,15744,88,4313,31174,1572,0,97397,1488
16005,2021-10-28 21:00:00+00:00,315.95,21059,75025,13543,88,4331,30984,1572,0,94293,1488
16006,2021-10-28 22:00:00+00:00,311.19,20891,70620,12501,97,4383,30530,1572,0,90454,1464
16007,2021-10-28 23:00:00+00:00,309.84,20618,68068,12426,124,4443,30574,1572,0,87006,1428
16008,2021-10-29 00:00:00+00:00,298.47,20790,61428,12485,124,4087,30743,1236,0,83946,1629
16009,2021-10-29 01:00:00+00:00,308.68,20664,64719,12422,124,4074,30641,1572,0,82375,1404
16010,2021-10-29 02:00:00+00:00,307.78,20665,65150,12485,124,4195,30644,1505,0,83618,1404
16011,2021-10-29 03:00:00+00:00,310.04,20642,66346,12850,124,4264,30673,1429,0,84061,1418
16012,2021-10-29 04:00:00+00:00,315.72,20583,68061,13643,123,4172,30907,1430,0,83152,1468
16013,2021-10-29 05:00:00+00:00,338.87,20503,77729,14855,120,4283,31012,1426,0,81965,1500
16014,2021-10-29 06:00:00+00:00,347.97,20645,81782,17108,120,4781,31056,1398,138,81748,1672
16015,2021-10-29 07:00:00+00:00,344.17,20603,84405,16951,120,4273,31066,1149,8222,81183,1684
16016,2021-10-29 08:00:00+00:00,331.81,20620,85797,16196,118,4140,31066,1148,27301,75614,1683
16017,2021-10-29 09:00:00+00:00,320.23,20640,85151,14738,116,4156,31060,1149,46992,66094,1671
16018,2021-10-29 10:00:00+00:00,307.63,20720,83348,13062,113,4176,31024,1149,61969,60131,1593
16019,2021-10-29 11:00:00+00:00,295.44,20620,79614,12507,108,4105,30931,1148,69801,58217,1719
16020,2021-10-29 12:00:00+00:00,292.43,20776,78654,12599,106,3844,30997,1148,69851,59584,1731
16021,2021-10-29 13:00:00+00:00,299.14,20778,79153,13157,104,3805,31026,1144,60501,62623,1741
16022,2021-10-29 14:00:00+00:00,314.5,20840,81568,13626,104,3834,31007,1143,42525,68982,1743
16023,2021-10-29 15:00:00+00:00,336.9,20991,83946,13836,106,4046,31110,1142,19123,74970,1745
16024,2021-10-29 16:00:00+00:00,342.19,21013,85685,14576,109,3902,31022,1146,2272,89119,1727
16025,2021-10-29 17:00:00+00:00,327.05,21001,84296,15090,112,3831,31087,1141,0,101243,1719
16026,2021-10-29 18:00:00+00:00,314.07,21039,80551,15651,115,3795,30889,1217,0,106729,1718
16027,2021-10-29 19:00:00+00:00,304.31,21018,75255,15560,118,3714,30354,1145,0,106617,1735
16028,2021-10-29 20:00:00+00:00,294.66,20996,68752,15389,120,3727,30362,1144,0,103141,1740
16029,2021-10-29 21:00:00+00:00,293.6,20951,65155,15094,120,3724,30387,1142,0,97134,1736
16030,2021-10-29 22:00:00+00:00,290.71,20930,61661,14099,124,3720,30398,1145,0,92195,1702
16031,2021-10-29 23:00:00+00:00,290.83,20797,60184,13040,124,3830,30449,1131,0,88400,1695
16032,2021-10-30 00:00:00+00:00,268.79,20474,50069,9539,97,3820,30284,1124,0,82467,1506
16033,2021-10-30 01:00:00+00:00,283.72,20856,55854,11299,125,4078,31779,1123,0,82724,1704
16034,2021-10-30 02:00:00+00:00,269.33,20828,48974,11210,128,4117,32123,1124,0,79274,1704
16035,2021-10-30 03:00:00+00:00,270.46,20796,45965,11344,124,4118,32143,1124,0,72130,1704
16036,2021-10-30 04:00:00+00:00,286.19,20682,48591,11411,124,4127,32180,1124,0,66393,1681
16037,2021-10-30 05:00:00+00:00,301.1,20646,54286,11434,120,4332,32175,1124,0,66621,1521
16038,2021-10-30 06:00:00+00:00,307.86,20684,58226,11610,120,4158,32172,1124,118,69081,1432
16039,2021-10-30 07:00:00+00:00,299.26,20694,60227,11738,105,4047,32180,1124,7447,72346,1424
16040,2021-10-30 08:00:00+00:00,276.98,20673,60159,11603,107,4174,32175,1124,23813,75416,1424
16041,2021-10-30 09:00:00+00:00,263.98,20572,60484,11296,110,3975,31867,1124,39315,74798,1424
16042,2021-10-30 10:00:00+00:00,255.88,20571,60344,10904,102,3799,31759,1124,50705,72676,1424
16043,2021-10-30 11:00:00+00:00,252.31,20689,59736,10872,93,3950,31775,1125,53442,72451,1424
16044,2021-10-30 12:00:00+00:00,259.26,20831,60087,10796,89,3773,31601,1124,44986,73640,1424
16045,2021-10-30 13:00:00+00:00,271.09,20890,61638,10759,89,3731,31467,1132,31338,77622,1424
16046,2021-10-30 14:00:00+00:00,278.39,21014,62728,11224,93,4271,31388,1132,18037,84793,1424
16047,2021-10-30 15:00:00+00:00,284.41,21086,63034,11840,98,4195,31330,1132,7250,90214,1424
16048,2021-10-30 16:00:00+00:00,288.07,21162,64833,13138,101,4073,30885,1132,838,97720,1424
16049,2021-10-30 17:00:00+00:00,284.66,21147,64869,13703,103,4246,30553,1125,0,102042,1424
16050,2021-10-30 18:00:00+00:00,277.01,21113,60951,14301,104,3711,30167,1126,0,102314,1432
16051,2021-10-30 19:00:00+00:00,267.89,21039,57375,14163,104,3889,30135,1124,0,102748,1440
16052,2021-10-30 20:00:00+00:00,262.71,21091,54334,14053,106,3699,30142,1126,0,100855,1440
16053,2021-10-30 21:00:00+00:00,261.98,21085,52517,13000,108,3933,30147,1122,0,96280,1440
16054,2021-10-30 22:00:00+00:00,260.39,20882,50103,12063,103,3841,30233,1124,0,91439,1440
16055,2021-10-30 23:00:00+00:00,254.24,20297,47010,9481,88,3862,30487,1124,0,86882,1440
16056,2021-10-31 00:00:00+00:00,205.56,21129,34941,10155,88,3601,28694,1129,0,102119,1448
16057,2021-10-31 01:00:00+00:00,265.85,20198,44948,8266,88,3725,28959,1124,0,73855,1440
16058,2021-10-31 02:00:00+00:00,267.99,20319,43611,8611,88,4138,29077,1124,0,69234,1440
16059,2021-10-31 03:00:00+00:00,278.98,20224,44836,8663,88,3587,29861,1124,0,64176,1410
16060,2021-10-31 04:00:00+00:00,285.58,20138,44859,8738,88,3842,30080,1124,0,59621,1393
16061,2021-10-31 05:00:00+00:00,288.15,20060,44697,8819,88,3621,30865,1124,80,57228,1432
16062,2021-10-31 06:00:00+00:00,290.96,20146,45497,8906,88,3741,31896,1124,784,55338,1432
16063,2021-10-31 07:00:00+00:00,284.64,20180,46289,8799,88,3533,32021,1124,8179,54301,1432
16064,2021-10-31 08:00:00+00:00,258.64,20157,45223,8747,88,3607,32032,1124,28936,52319,1432
16065,2021-10-31 09:00:00+00:00,231.99,20163,42102,8744,88,3647,31939,1124,51709,48153,1432
16066,2021-10-31 10:00:00+00:00,215.51,20229,39460,8842,88,3542,30413,1124,67860,45484,1432
16067,2021-10-31 11:00:00+00:00,207.77,20335,38885,9137,88,3553,29856,1123,74606,47688,1432
16068,2021-10-31 12:00:00+00:00,197.12,20345,36777,9177,88,3731,29603,1123,72377,55572,1432
16069,2021-10-31 13:00:00+00:00,190.97,20418,34265,9060,88,3580,29341,1123,59319,65477,1432
16070,2021-10-31 14:00:00+00:00,199.41,20440,34889,9079,88,3546,29012,1127,39613,74040,1432
16071,2021-10-31 15:00:00+00:00,223.27,20481,41687,9178,88,3524,29175,1129,15740,89213,1432
16072,2021-10-31 16:00:00+00:00,229.43,20507,47799,9309,88,3509,30345,1131,1123,111125,1432
16073,2021-10-31 17:00:00+00:00,217.02,20511,49497,9561,88,3642,30063,1127,0,131153,1432
16074,2021-10-31 18:00:00+00:00,207.03,20425,47197,9716,88,3605,29790,1130,0,137080,1432
16075,2021-10-31 19:00:00+00:00,193.83,20438,41604,9792,88,3714,29727,1131,0,136095,1432
16076,2021-10-31 20:00:00+00:00,182.77,20437,36866,9753,88,3536,28353,1128,0,135685,1432
16077,2021-10-31 21:00:00+00:00,176.75,20366,33936,9462,88,3638,28124,1128,0,132493,1432
16078,2021-10-31 22:00:00+00:00,175.14,20273,32459,9260,88,3523,28147,1132,0,128394,1362
16079,2021-10-31 23:00:00+00:00,177.83,20404,30801,9521,88,3630,28190,1132,0,118344,1223
16080,2021-11-01 00:00:00+00:00,315.32,21254,58946,12544,88,3978,31144,1132,0,67243,1527
16081,2021-11-01 01:00:00+00:00,192.44,21399,29459,10507,88,3827,28548,1132,0,98464,1458
16082,2021-11-01 02:00:00+00:00,195.33,21296,28819,10575,88,3673,28473,1132,0,93551,1457
16083,2021-11-01 03:00:00+00:00,196.81,21225,28678,10596,88,3877,28402,1130,0,91468,1458
16084,2021-11-01 04:00:00+00:00,199.01,21151,28870,10729,88,3948,28416,1133,0,90126,1493
16085,2021-11-01 05:00:00+00:00,202.54,21092,30936,10824,88,3829,28459,1132,0,93854,1605
16086,2021-11-01 06:00:00+00:00,224.2,21022,38795,11061,88,3790,28840,1132,56,96340,1652
16087,2021-11-01 07:00:00+00:00,241.23,21036,46622,11428,88,3523,29637,1130,3247,98172,1664
16088,2021-11-01 08:00:00+00:00,243.52,21053,49544,12006,88,3748,30910,1132,10667,96082,1664
16089,2021-11-01 09:00:00+00:00,235.2,21066,48405,11970,88,3667,30975,1131,17501,95688,1660
16090,2021-11-01 10:00:00+00:00,231.04,21121,48783,12059,88,3616,30862,1129,23632,96089,1623
16091,2021-11-01 11:00:00+00:00,233.23,21177,49068,12136,88,3561,30874,1133,26834,91638,1493
16092,2021-11-01 12:00:00+00:00,240.21,21261,50041,12329,88,3672,30883,1139,26745,87269,1610
16093,2021-11-01 13:00:00+00:00,256.01,21382,53134,12275,88,3606,31306,1132,23194,81932,1653
16094,2021-11-01 14:00:00+00:00,280.28,21487,57266,12382,88,3843,31367,1133,16326,75240,1620
16095,2021-11-01 15:00:00+00:00,306.89,21528,61814,12883,88,3841,31790,1136,7636,70710,1519
16096,2021-11-01 16:00:00+00:00,329.68,21567,65157,15278,88,3790,31954,1133,1018,67602,1510
16097,2021-11-01 17:00:00+00:00,332.6,21566,67503,17285,88,4141,31903,1133,0,70888,1529
16098,2021-11-01 18:00:00+00:00,330.47,21545,69611,17301,88,4070,31894,1132,0,75655,1532
16099,2021-11-01 19:00:00+00:00,328.9,21515,68794,16975,88,4135,31911,1132,0,75296,1566
16100,2021-11-01 20:00:00+00:00,328.89,21456,68339,17283,88,4427,31954,1134,0,74430,1546
16101,2021-11-01 21:00:00+00:00,335.05,21481,68019,16803,88,4264,32020,1134,0,69601,1539
16102,2021-11-01 22:00:00+00:00,336.74,21435,68049,14176,88,4219,32046,1132,0,67328,1540
16103,2021-11-01 23:00:00+00:00,342.28,21364,67122,11790,88,4238,32060,1132,0,61414,1546
16104,2021-11-02 00:00:00+00:00,461.51,21269,90138,26549,88,4541,32084,1132,0,27430,1863
16105,2021-11-02 01:00:00+00:00,373.67,21203,70091,14536,88,4491,32060,1134,0,48399,1549
16106,2021-11-02 02:00:00+00:00,384.77,21171,70927,15210,88,4765,32046,1133,0,43577,1550
16107,2021-11-02 03:00:00+00:00,397.57,21147,71771,16076,88,4610,32048,1135,0,38560,1550
16108,2021-11-02 04:00:00+00:00,413.68,21057,75225,17691,88,4459,32075,1132,0,35066,1607
16109,2021-11-02 05:00:00+00:00,440.1,20938,84153,21868,88,4683,32083,1134,0,31779,1752
16110,2021-11-02 06:00:00+00:00,455.2,21032,88837,29308,88,5380,32110,1132,45,28683,1780
16111,2021-11-02 07:00:00+00:00,462.24,21087,91940,32542,88,4929,32110,1140,3415,25423,1845
16112,2021-11-02 08:00:00+00:00,445.11,21138,92360,34883,88,4742,32129,1135,17194,21956,1896
16113,2021-11-02 09:00:00+00:00,431.38,21217,93599,35050,88,4686,32079,1136,33004,16102,1908
16114,2021-11-02 10:00:00+00:00,421.96,21111,95251,35142,88,4416,32047,1136,43378,14023,1912
16115,2021-11-02 11:00:00+00:00,416.27,21116,95669,34688,88,4530,32011,1135,46408,15003,1927
16116,2021-11-02 12:00:00+00:00,420.2,21241,96445,34444,88,5037,32020,1132,42274,16522,1927
16117,2021-11-02 13:00:00+00:00,432.15,21347,96392,33919,88,4477,31995,1137,34356,17074,1929
16118,2021-11-02 14:00:00+00:00,448.13,21365,96176,34326,88,5151,31983,1136,23877,17070,1929
16119,2021-11-02 15:00:00+00:00,473.34,21382,96272,35258,88,5365,31978,1134,10181,16933,1915
16120,2021-11-02 16:00:00+00:00,489.71,21481,96817,35837,88,5700,31960,1213,1057,17911,1912
16121,2021-11-02 17:00:00+00:00,488.45,21483,97583,36851,88,6023,31979,1520,0,19765,1925
16122,2021-11-02 18:00:00+00:00,484.47,21479,97461,38131,88,5221,32009,1432,0,22265,1976
16123,2021-11-02 19:00:00+00:00,481.98,21470,97265,38305,88,4985,32012,1132,0,23415,1976
16124,2021-11-02 20:00:00+00:00,480.68,21406,96874,37806,88,4630,31993,1133,0,24133,1976
16125,2021-11-02 21:00:00+00:00,479.41,21387,96317,36058,88,4465,32034,1132,0,24415,1976
16126,2021-11-02 22:00:00+00:00,484.03,21348,96310,33677,88,4493,32057,1134,0,22222,1969
16127,2021-11-02 23:00:00+00:00,486.25,21389,96343,31252,88,4463,32067,1135,0,21211,1939
16128,2021-11-03 00:00:00+00:00,509.34,21275,97745,29124,88,4649,32085,1132,0,12329,1997
16129,2021-11-03 01:00:00+00:00,497.03,21244,96914,29698,88,4578,32125,1134,0,16880,1968
16130,2021-11-03 02:00:00+00:00,496.88,21271,96105,28553,88,4531,32140,1134,0,16438,1968
16131,2021-11-03 03:00:00+00:00,493.65,21223,95814,27690,88,4477,32152,1132,0,17679,2002
16132,2021-11-03 04:00:00+00:00,493.53,21151,96444,29882,88,4644,32179,1132,0,18025,2083
16133,2021-11-03 05:00:00+00:00,495.53,21004,97284,33556,88,4978,32180,1135,0,17497,2183
16134,2021-11-03 06:00:00+00:00,493.01,20966,97548,36869,88,5131,32168,1134,34,18602,2180
16135,2021-11-03 07:00:00+00:00,485.67,20926,98948,38809,88,4995,32158,1133,3088,20254,2180
16136,2021-11-03 08:00:00+00:00,468.43,20876,99157,40105,88,5279,32094,1132,14211,18380,2180
16137,2021-11-03 09:00:00+00:00,451.95,20772,100119,40856,88,4881,31943,1137,29643,14334,2195
16138,2021-11-03 10:00:00+00:00,447.41,20825,100694,40723,88,4572,31912,1132,36831,11048,2200
16139,2021-11-03 11:00:00+00:00,450.21,20960,101231,40470,88,5182,31871,1157,36360,9714,2201
16140,2021-11-03 12:00:00+00:00,459.55,20950,100939,40641,88,5011,31773,1132,31845,8727,2200
16141,2021-11-03 13:00:00+00:00,472.8,20987,99362,40608,88,5315,31862,1132,23270,8048,2096
16142,2021-11-03 14:00:00+00:00,487.98,21042,99389,40685,88,5419,31875,1161,13751,9357,2077
16143,2021-11-03 15:00:00+00:00,499.72,21302,98705,41171,88,5629,32008,1134,4927,11257,2165
16144,2021-11-03 16:00:00+00:00,502.96,21375,98553,41510,88,5560,32019,1269,325,14064,2197
16145,2021-11-03 17:00:00+00:00,496.28,21425,97949,41884,88,5226,32001,1800,0,17457,2263
16146,2021-11-03 18:00:00+00:00,495.48,21445,97813,41743,88,5199,32038,1813,0,17736,2320
16147,2021-11-03 19:00:00+00:00,497.1,21472,98060,41040,88,5364,32050,1407,0,16862,2320
16148,2021-11-03 20:00:00+00:00,501.33,21483,97659,38703,88,5213,32037,1137,0,14825,2280
16149,2021-11-03 21:00:00+00:00,505.8,21424,97489,37596,88,5025,32037,1133,0,12988,2143
16150,2021-11-03 22:00:00+00:00,511.16,21368,97949,35903,88,4867,32064,1134,0,11211,2036
16151,2021-11-03 23:00:00+00:00,512.24,21319,97726,32756,88,4826,32071,1135,0,10818,2010
16152,2021-11-04 00:00:00+00:00,373.14,21125,81483,16726,88,5200,31446,1129,0,63825,2022
16153,2021-11-04 01:00:00+00:00,510.37,21247,96301,25907,88,4670,32090,1134,0,11147,2005
16154,2021-11-04 02:00:00+00:00,505.69,21172,95669,25217,88,4613,32119,1132,0,12676,2004
16155,2021-11-04 03:00:00+00:00,499.66,21047,95258,25044,88,4578,32110,1133,0,14927,2013
16156,2021-11-04 04:00:00+00:00,497.21,20758,96352,26682,88,4615,31455,1132,0,17412,2055
16157,2021-11-04 05:00:00+00:00,491.48,20711,97948,30679,88,4687,31331,1133,0,21001,2145
16158,2021-11-04 06:00:00+00:00,481.5,20750,98678,35353,88,4931,31297,1135,48,25797,2160
16159,2021-11-04 07:00:00+00:00,468.69,20764,98765,37236,88,5714,31149,1132,829,30772,2160
16160,2021-11-04 08:00:00+00:00,456.18,20751,99127,37964,88,5813,31327,1119,4033,34332,2196
16161,2021-11-04 09:00:00+00:00,441.37,20742,98690,37853,88,5592,31338,1116,8607,38094,2222
16162,2021-11-04 10:00:00+00:00,425.97,20706,98679,37586,88,5133,31373,1120,12652,43831,2231
16163,2021-11-04 11:00:00+00:00,405.62,20743,98890,35817,88,5260,31330,1116,15865,53707,2229
16164,2021-11-04 12:00:00+00:00,387.34,20759,98349,32726,88,5106,31310,1116,15708,65422,2230
16165,2021-11-04 13:00:00+00:00,373.49,20928,97921,31774,88,4955,30916,1117,13581,77411,2232
16166,2021-11-04 14:00:00+00:00,364.52,21150,97220,30906,88,4917,30432,1118,9615,87458,2350
16167,2021-11-04 15:00:00+00:00,357.62,21197,95615,30955,88,4844,30354,1120,4286,95999,2395
16168,2021-11-04 16:00:00+00:00,352.3,21290,93955,31599,88,4978,30435,1112,435,101663,2388
16169,2021-11-04 17:00:00+00:00,347.62,21268,93172,33703,88,5217,30441,1103,0,105614,2383
16170,2021-11-04 18:00:00+00:00,340.31,21245,90536,31863,88,4965,31032,1100,0,107084,2368
16171,2021-11-04 19:00:00+00:00,329.81,21141,84816,28655,88,4887,31193,1102,0,106107,2305
16172,2021-11-04 20:00:00+00:00,319.23,21148,80016,22255,88,4893,31213,1102,0,104137,2126
16173,2021-11-04 21:00:00+00:00,320.32,21105,77055,19400,88,4901,31212,1116,0,96822,2091
16174,2021-11-04 22:00:00+00:00,331.14,21099,78174,17598,88,4992,31206,1121,0,88858,1976
16175,2021-11-04 23:00:00+00:00,330.99,21071,76631,14471,88,5099,31190,1127,0,85015,2001
16176,2021-11-05 00:00:00+00:00,304.49,21150,67263,12481,88,4720,31115,1112,0,88820,1811
16177,2021-11-05 01:00:00+00:00,341.95,21096,76958,14278,88,4927,31287,1120,0,77651,2033
16178,2021-11-05 02:00:00+00:00,347.76,20998,76647,14242,88,4925,31285,1120,0,73290,2045
16179,2021-11-05 03:00:00+00:00,358.08,21042,79041,14597,88,4966,31287,1121,0,69894,2061
16180,2021-11-05 04:00:00+00:00,373.37,21019,84006,15487,88,4983,31346,1119,0,66786,2072
16181,2021-11-05 05:00:00+00:00,391.9,20913,90730,18592,88,4918,31671,1122,0,63922,2114
16182,2021-11-05 06:00:00+00:00,411.82,20913,98297,28219,88,4840,31921,1117,20,61730,2183
16183,2021-11-05 07:00:00+00:00,414.26,20948,100095,31535,88,4901,32136,1116,1854,60701,2212
16184,2021-11-05 08:00:00+00:00,405.08,20956,99902,31533,88,4957,32122,1116,9729,59210,2210
16185,2021-11-05 09:00:00+00:00,394.92,20936,99030,31616,88,4609,32110,1123,18279,57762,2208
16186,2021-11-05 10:00:00+00:00,390.46,20932,99492,32161,88,4665,32095,1121,25289,55155,2208
16187,2021-11-05 11:00:00+00:00,387.03,20999,100264,32174,88,4747,32050,1116,28847,55215,2180
16188,2021-11-05 12:00:00+00:00,378.09,21084,97555,30808,88,4848,31924,1116,29224,57949,2180
16189,2021-11-05 13:00:00+00:00,377.06,21161,94419,31001,88,5054,32025,1119,24787,58694,2180
16190,2021-11-05 14:00:00+00:00,382.26,21172,92423,31475,88,5303,32047,1116,16387,60071,2207
16191,2021-11-05 15:00:00+00:00,395.1,21224,93593,31912,88,4952,32007,1116,6823,61824,2265
16192,2021-11-05 16:00:00+00:00,392.28,21314,94915,31844,88,5423,32033,1108,569,70387,2307
16193,2021-11-05 17:00:00+00:00,383.63,21286,94232,32088,88,5109,32090,1108,0,76495,2336
16194,2021-11-05 18:00:00+00:00,373.9,21327,92489,30078,88,4983,32097,1108,0,80910,2336
16195,2021-11-05 19:00:00+00:00,364.99,21289,90934,26937,88,4903,32106,1108,0,84566,2337
16196,2021-11-05 20:00:00+00:00,350.82,21238,86028,21712,88,4843,32136,1108,0,86705,2330
16197,2021-11-05 21:00:00+00:00,334.48,21178,79465,19325,88,4780,32145,1110,0,88666,2276
16198,2021-11-05 22:00:00+00:00,316.05,21175,71503,16541,88,4673,32160,1108,0,88917,2167
16199,2021-11-05 23:00:00+00:00,301.92,21214,66702,14250,88,4760,31763,1111,0,90466,1949
16200,2021-11-06 00:00:00+00:00,212.36,21166,43407,11432,88,4593,28471,1108,0,122213,1612
16201,2021-11-06 01:00:00+00:00,290.06,21137,62428,12445,88,4577,30525,1108,0,92042,1738
16202,2021-11-06 02:00:00+00:00,289.92,21095,61533,12455,88,4586,30527,1110,0,90459,1737
16203,2021-11-06 03:00:00+00:00,290.59,20990,60986,12582,88,4672,30552,1108,0,88901,1740
16204,2021-11-06 04:00:00+00:00,296.11,20899,62437,12910,88,4627,30568,1108,0,87542,1739
16205,2021-11-06 05:00:00+00:00,296.18,20888,63273,13753,88,4524,30556,1111,0,89711,1735
16206,2021-11-06 06:00:00+00:00,294.19,20908,63492,14530,88,4611,30573,1110,16,92123,1738
16207,2021-11-06 07:00:00+00:00,293.41,20891,64441,15301,88,4419,30601,1108,3022,92643,1785
16208,2021-11-06 08:00:00+00:00,286.79,20881,65647,16227,88,4403,30603,1108,15106,90702,1784
16209,2021-11-06 09:00:00+00:00,270.74,20888,64254,15920,88,4377,30563,1108,29171,90339,1642
16210,2021-11-06 10:00:00+00:00,248.3,20961,57778,15773,88,4428,30531,1108,40758,89029,1624
16211,2021-11-06 11:00:00+00:00,242.02,21059,57513,15264,88,4411,30527,1108,46517,90047,1624
16212,2021-11-06 12:00:00+00:00,239.51,21130,57746,14215,88,4537,30535,1108,46689,92163,1624
16213,2021-11-06 13:00:00+00:00,239.52,21166,56554,14441,88,4745,30505,1108,40429,94528,1624
16214,2021-11-06 14:00:00+00:00,247.58,21169,56767,14065,88,4765,30481,1108,28016,96235,1612
16215,2021-11-06 15:00:00+00:00,269.04,21256,60349,14971,88,4695,30494,1108,10888,98386,1592
16216,2021-11-06 16:00:00+00:00,282.98,21314,64909,15304,88,4555,30464,1108,695,104219,1592
16217,2021-11-06 17:00:00+00:00,274.86,21315,65219,16273,88,4236,30468,1108,0,114065,1592
16218,2021-11-06 18:00:00+00:00,264.43,21312,65128,14229,88,4475,30460,1108,0,122306,1592
16219,2021-11-06 19:00:00+00:00,249.76,21296,61177,13695,88,4285,30503,1108,0,128487,1592
16220,2021-11-06 20:00:00+00:00,225.07,21275,51442,12277,88,4277,30291,1108,0,130137,1592
